"gene_ID","169_S169","170_S170","171_S171","172_S172","173_S173","174_S174","175_S175","176_S176"
"ENSG00000130762","201.491216990784","154.909313062738","107.969592511719","214.578187836399","182.665291956802","85.3920390319436","156.048285929503","552.845711155399"
"ENSG00000162591","272.227495296059","411.142956682237","373.593899752939","239.767801191106","717.341823622024","303.392891619376","674.246367506719","280.758900371075"
"ENSG00000158109","2228.19276661617","1628.00919577255","2178.50151262583","2139.25123786462","2345.15596184123","2011.23367225825","1754.80713988648","1728.99786135855"
"ENSG00000116213","400.838910396559","402.37450499944","375.504865992084","316.269589897996","369.136110829371","447.052439637822","336.632465873078","373.983863428652"
"ENSG00000078900","57.8751367952251","58.4563445519768","94.5928288377006","59.7087131370848","76.1105383153342","32.147591164967","36.3131231408277","55.2845711155399"
"ENSG00000162592","3.21528537751251","0.974272409199613","1.91096623914547","0","0","0","0","0"
"ENSG00000235169","42.8704717001668","62.3534341887752","42.996740380773","68.1052509219874","33.2983605129587","79.3643656885123","46.1274807464568","87.8049070658575"
"ENSG00000130764","2066.35673594804","1992.38707681321","2451.76968482363","2270.79699649476","2231.94153609717","2041.37203897541","2273.98665722426","2163.68635189446"
"ENSG00000116198","2418.96636568191","2877.02642436646","2832.05196641358","2508.69890040033","2788.49984752805","2741.58675903734","2484.01390998472","2815.17708209916"
"ENSG00000169598","223.998214633371","173.420488837531","181.541792718819","141.808193700577","216.915034198702","143.659548018446","185.49135874639","203.794105288657"
"ENSG00000198912","449.068191059247","407.245867045438","424.234505090294","343.325100538238","445.246649144705","406.867950681614","341.539644675893","360.975729048525"
"ENSG00000196581","1921.66889395998","1175.94679790393","1545.97168746868","1298.6645107316","1487.96102406478","1162.33634305834","1369.10288598526","1034.1466832201"
"ENSG00000131697","874.557622683402","663.479510664936","605.776297809113","598.020080013615","597.467725775373","647.974884418866","667.376317182779","754.471794047368"
"ENSG00000069424","2535.78840106486","2082.02013845957","2370.55361965995","2295.0536612067","2288.07305810473","1790.2189829991","1921.65121918218","1877.50739553167"
"ENSG00000116254","1367.56804723532","757.009661948099","762.475529419041","653.996998579632","647.890957409282","526.416805326335","540.771104070163","332.791437891583"
"ENSG00000116251","4370.644589832","3621.37054499496","3778.93573791016","4254.24581101729","4242.21112935094","3766.29122742067","5485.2444657861","4249.32389750816"
"ENSG00000158286","196.132408028263","174.394761246731","97.4592781964188","112.886785774801","192.179109246219","100.461222390522","164.881207774569","121.409254214519"
"ENSG00000116237","2143.52358500834","2390.86449217585","2162.2582995931","2097.26854894011","2096.84533058746","2377.91713398365","1965.81582840751","2055.28523206007"
"ENSG00000173673","0","0","0","0","1.90276345788335","0","0","0"
"ENSG00000158292","366.542533036426","246.490919527502","244.60367861062","175.394344840187","152.221076630668","154.710282481404","168.80695081682","458.536736899478"
"ENSG00000097021","1603.35564158624","1168.15261863034","1439.91306119611","1372.36745351018","1182.5674890745","921.229409321086","894.087977872811","1173.98412780646"
"ENSG00000069812","4.28704717001668","0.974272409199613","10.5103143153001","21.4578187836399","2.85414518682503","16.0737955824835","0.98143576056291","8.67208958675136"
"ENSG00000187017","19.291712265075","13.6398137287946","15.2877299131637","8.39653778490256","20.9303980367169","7.03228556733653","16.6844079295695","46.6124815287885"
"ENSG00000215788","281.873351428596","151.98649583514","78.3496158049641","81.1665319207247","115.117189201943","36.1660400605879","117.772291267549","305.691157932985"
"ENSG00000171680","531.593849082068","593.331897202564","333.463608730884","339.59330596717","407.191379987038","155.714894705309","379.815639337846","944.173753757554"
"ENSG00000162408","1198.22968401966","1325.01047651147","1268.88158279259","1150.32567653165","1300.53882346327","1085.98581404154","1295.49520394304","1186.99226218659"
"ENSG00000173662","2.14352358500834","6.81990686439729","3.82193247829093","21.4578187836399","14.2707259341252","0","8.83292184506619","2.16802239668784"
"ENSG00000204859","570.177273612218","493.956111464204","487.296390982094","492.59688338095","463.322901994597","433.992480727055","556.47407623917","568.021867932214"
"ENSG00000162413","4632.15446720302","3575.57974176258","4480.26034767655","4140.42607659973","4089.03867099133","3770.30967631629","4205.45223401207","3665.04186160079"
"ENSG00000116273","834.902436360748","814.491734090876","771.074877495196","723.035198144387","847.681120487034","1132.19797634118","822.443167351718","977.778100906216"
"ENSG00000041988","586.253700499781","321.509895035872","407.035808937984","397.436121818721","311.101825363928","410.886399577235","269.8948341548","343.631549875023"
"ENSG00000007923","1147.85687977197","1403.92654165664","1366.34086098901","1331.31771322844","1189.2271611771","1235.67303540342","1282.73653905572","1273.71315805411"
"ENSG00000171735","3816.54374310735","2886.76914845845","2815.80875338084","2589.86543232105","2669.57713141035","3056.03038511968","2526.21564768893","2105.14974718389"
"ENSG00000049245","3944.08339641534","5844.66018278848","6250.77056824482","6249.8229578958","6429.43772418785","6059.82093459628","6098.64181613792","5682.38670171883"
"ENSG00000049246","2727.63376192311","2630.53550483895","3973.854294303","2149.51367293505","3695.16663520947","2708.43455564847","2710.72557067476","3519.78436102271"
"ENSG00000049247","42.8704717001668","47.739348050781","12.4212805544455","30.7873052113094","30.4442153261337","9.04151001514697","28.4616370563244","14.092145578471"
"ENSG00000049249","4.28704717001668","0.974272409199613","0","9.32948642766951","0.951381728941677","6.02767334343131","5.88861456337746","0"
"ENSG00000116288","4987.9793823144","5086.67624843118","4787.92591217897","5220.78060492386","4590.41684214359","5192.84058536608","5921.00194347603","5422.22401411629"
"ENSG00000116285","1740.54115102677","1363.98137287946","950.705703974869","1271.60900009135","953.28449239956","1598.3380482332","930.401101013638","1337.6698187564"
"ENSG00000162426","396.551863226543","485.187659781407","408.94677517713","468.340218669009","332.983605129587","384.766481755699","351.354002281522","427.100412147504"
"ENSG00000142599","6995.38921967471","5322.45017145748","6079.7390898413","5757.22607451485","6250.57795914682","4949.72442718102","6648.24584205315","6155.01558419678"
"ENSG00000074800","18729.0373240104","28194.4692498276","22848.4678383428","23936.6633274717","22915.9317050182","27141.6084532473","21390.3924014686","17227.1059640816"
"ENSG00000131686","0","0","0","0","2.85414518682503","2.00922444781044","0","1.08401119834392"
"ENSG00000142583","966.72913683876","2871.18078991126","1655.85224621955","2241.87558856898","1564.07156238012","2635.09786330339","3545.92740291379","4369.64914052434"
"ENSG00000180758","130.754938685509","127.629685605149","96.503795076846","162.333063841449","140.804495883368","120.553466868626","105.995062140794","135.50139979299"
"ENSG00000049239","3819.75902848486","4998.99173160321","4934.11482947359","4430.57310450025","4809.23463980018","4966.8028349874","4507.73444826544","5061.24828506776"
"ENSG00000171621","1309.69291044009","913.867519829237","1037.65466785599","1360.23912115421","941.86791165226","1424.5401334976","959.844173830526","1376.69422189678"
"ENSG00000171612","982.805563726323","1018.1146676136","949.750220855297","871.374032344332","1119.77629496435","850.906553647721","791.037223013705","602.710226279219"
"ENSG00000188807","1102.84288448679","1165.22980140274","1060.58626272573","1167.11875210146","1046.51990183584","892.095654827835","1056.02487836569","1035.23069441844"
"ENSG00000171608","704.147497675239","931.40442319483","1252.63836975985","864.843391844963","991.339761557227","662.039455553539","1245.44198015433","1008.13041445985"
"ENSG00000171603","14766.7339771224","14192.2261848108","14724.9503557354","15074.5841698284","13947.256146285","11701.723184048","14311.2962605283","13493.7713969851"
"ENSG00000178585","1271.10948590994","1486.73969643861","2020.84679789633","1304.2622025882","1994.09610386175","1289.9220954943","1641.94202742175","1474.25522974773"
"ENSG00000162441","2142.45182321583","2262.2605341615","2371.50910277952","2290.38891799286","1913.22865690171","2440.20309186578","2060.03366142155","2026.01692970479"
"ENSG00000173614","380.47543633898","428.67986004783","453.854481797048","431.955221601098","401.483089613388","386.775706203509","347.42825923927","359.891717850181"
"ENSG00000162444","95.3867995328711","90.607334055564","154.788265370783","114.752683060335","238.796813964361","83.3828145841332","156.048285929503","111.653153429424"
"ENSG00000130939","3945.15515820785","3009.5274720176","3329.85867171098","3208.41038247554","3257.5310398963","3004.79516170051","3389.87911698429","3173.984788751"
"ENSG00000054523","32659.7971029795","28099.9648261352","30305.0581034884","28787.9962698598","25111.7207354156","32629.8050324415","25996.2704257903","27039.5753314907"
"ENSG00000142657","2403.96170058685","3279.4009293659","3662.36679732229","3364.21280581762","3170.95530256261","3108.27022076275","3600.88780550532","2623.30709999229"
"ENSG00000251503","3.21528537751251","23.3825378207907","32.4864260654729","13.0612809987373","12.3679624762418","16.0737955824835","6.87005032394037","20.5962127685345"
"ENSG00000175279","170.410125008163","171.471944019132","119.435389946592","137.143450486742","156.026603546435","184.84864919856","144.271056802748","161.517668553244"
"ENSG00000241563","12.86114151005","0","0","7.46358914213561","0","13.0599589107678","5.88861456337746","8.67208958675136"
"ENSG00000160049","2765.14542466076","2557.46507414898","2513.87608759586","2539.48620561164","1819.99324746543","2774.73896242622","2653.80229656211","2385.90864755497"
"ENSG00000142655","673.066405692618","728.75576208131","748.14328262545","788.341603138073","827.702104179259","699.210107838033","663.450574140527","749.051738055648"
"ENSG00000130940","249.720497653471","199.725843885921","181.541792718819","188.455625838924","138.901732425485","366.683461725405","153.103978647814","256.910654007509"
"ENSG00000175262","7.50233254752918","9.74272409199613","36.3083585437639","9.32948642766951","12.3679624762418","6.02767334343131","7.85148608450328","9.75610078509528"
"ENSG00000120948","5021.20399788203","4173.78300101114","4431.53070857834","4042.4664691092","4396.33496943949","4781.95418578884","4637.28396865975","4958.26722122509"
"ENSG00000009724","1.07176179250417","0","0","0.932948642766951","0.951381728941677","1.00461222390522","0","2.16802239668784"
"ENSG00000116649","839.189483530764","1072.67392252877","1070.14109392146","1091.54991203733","950.430347212735","1040.77826396581","973.584274478406","998.37431367475"
"ENSG00000171824","1425.44318403054","1612.42083722536","1957.78491200453","1573.88436034785","1992.19334040387","1477.78458136458","1900.05963244979","1881.84344032504"
"ENSG00000198793","4170.22513463372","4392.02002067185","4213.68055731575","3979.02596140104","3468.73778372135","4187.22374923695","3719.64153253343","3468.83583470054"
"ENSG00000171819","758.807349092952","446.216763413423","19.1096623914547","80.2335832779577","247.359249524836","8.03689779124175","225.730224929469","876.965059460231"
"ENSG00000120942","877.772908060914","915.816064647636","1115.04880054138","911.490823983311","1038.90884800431","802.68516690027","894.087977872811","989.702224087999"
"ENSG00000204624","556.244370309664","348.789522493461","508.317019612694","361.05112475081","392.920654052913","250.1484437524","579.047098732117","182.113881321778"
"ENSG00000116661","8443.33940134784","10619.5692602758","10659.3696819534","10922.9627095155","9340.66581474938","12034.2498301606","11432.7451747973","8985.36882307275"
"ENSG00000132879","1828.42561801211","1878.39720493685","1883.25722867786","1980.64996859424","1700.11914961878","1910.77244986773","1843.13635833714","1613.00866313575"
"ENSG00000116663","162.907792460634","291.307450350684","265.62430724122","298.543565685424","181.71391022786","244.120770408968","235.544582535098","178.861847726747"
"ENSG00000116670","564.818464649697","616.714435023355","601.954365330822","714.638660359484","577.488709467598","647.974884418866","597.694378182812","873.713025865199"
"ENSG00000162490","335.461441053805","129.578230423548","337.285541209175","386.240738105518","199.790163077752","237.088484841632","207.082945478774","480.216960866356"
"ENSG00000177674","616.263030689897","723.884400035312","866.623189452469","919.887361768213","744.931893761333","800.67594245246","856.79341897142","777.23602921259"
"ENSG00000215910","9.64585613253752","8.76845168279652","16.2432130327365","10.2624350704365","12.3679624762418","7.03228556733653","3.92574304225164","7.58807838840744"
"ENSG00000177000","1977.40050717019","1601.70384072416","1665.40707741527","1230.55925980961","1867.56233391251","1209.55311758188","1871.59799539347","2427.10107309204"
"ENSG00000011021","3531.45510630124","3140.07997485035","3336.54705354798","3130.04269648312","3091.99061906045","3639.71008720861","3150.40879140694","3203.25309110628"
"ENSG00000175206","4.28704717001668","4.87136204599806","4.77741559786367","1.8658972855339","6.65967210259174","7.03228556733653","2.94430728168873","5.4200559917196"
"ENSG00000120937","4.28704717001668","1.94854481839923","6.68838183700913","2.79884592830085","12.3679624762418","3.01383667171566","1.96287152112582","1.08401119834392"
"ENSG00000116685","2301.07256850645","2603.25587738137","2720.26044142357","2954.64835164293","2368.94050506478","2401.02321513347","2429.0535073932","2482.38564420758"
"ENSG00000083444","3759.74036810463","1988.48998717641","1854.59273509068","2179.3680295036","1607.83512191143","2122.74562911173","1768.54724053436","1726.82983896186"
"ENSG00000116688","7857.08570084806","7573.99370911779","7530.16246535271","7843.29923974175","6578.8046556317","7724.46338960723","8716.1309895592","7985.91049819966"
"ENSG00000116691","673.066405692618","795.006285906884","712.790407201259","707.175071217349","659.307538156582","873.008022573635","620.267400675759","946.341776154242"
"ENSG00000120949","26.7940448126042","15.5883585471938","13.3767636740183","33.5861511396102","27.5900701393086","25.1153055976305","43.183173464768","50.9485263221642"
"ENSG00000028137","2676.18919588291","3218.02176758632","2615.15729827057","3531.21061287291","2180.56692273432","3266.99895213977","4309.48442463174","5826.56019109857"
"ENSG00000048707","11310.3021962965","12106.3089567144","11282.3446759148","10788.618104957","11377.5740964135","13561.2604104966","9932.12989689665","9709.48830356649"
"ENSG00000162496","2326.79485152655","3280.3752017751","4079.91292057557","3806.43046248916","4084.28176234662","4536.82880315597","3738.28881198412","2915.99012354514"
"ENSG00000157330","43.9422334926709","69.1733410531725","41.0857741416275","19.591921498106","23.7845432235419","18.0830200302939","18.6472794506953","42.2764367354129"
"ENSG00000162494","196.132408028263","37.0223515495853","10.5103143153001","18.658972855339","32.346978784017","15.0691833585783","9.8143576056291","6.50406719006352"
"ENSG00000162493","1291.47295996752","2046.94633172839","2076.26481883155","2103.79918943947","1373.79521659178","3045.98426288062","1403.45313760496","1506.77556569805"
"ENSG00000116731","3893.71059216765","3291.09219827629","3609.81522574579","3448.17818366665","3738.93019474079","3354.40021561953","3859.00541053336","4041.19374742613"
"ENSG00000189337","5534.57789649153","5675.13678358774","6235.48283833166","7373.09312378721","5587.46489407447","6193.43436037568","6418.58987408143","6846.6147287402"
"ENSG00000171729","302.236825486176","269.873457348293","452.898998677476","343.325100538238","360.573675268896","236.083872617726","411.221583675859","457.452725701134"
"ENSG00000142621","83.5974198153252","48.7136204599806","213.072735664719","70.9040968502883","101.797844996759","53.2444478669766","91.2735257323506","125.745299007895"
"ENSG00000142634","1287.18591279751","1874.50011530006","1845.99338701452","1823.91459660939","1447.05160972029","1583.26886487463","1647.83064198513","1923.03586586211"
"ENSG00000162438","1.07176179250417","1.94854481839923","0","0","0.951381728941677","2.00922444781044","0","4.33604479337568"
"ENSG00000132906","728.798018902835","577.74353865537","708.968474722968","677.320714648806","704.022479416841","573.63357984988","686.023596633474","745.799704460617"
"ENSG00000116138","1323.62581374265","1351.31583155986","1324.29960372781","1384.49578586615","1269.1432264082","1518.97368254469","1178.70434843605","1289.97332602926"
"ENSG00000116771","32.1528537751251","40.9194411863837","50.6406053373549","21.4578187836399","31.3955970550753","31.1429789410618","27.4802012957615","17.3441791735027"
"ENSG00000197312","1586.20745290617","1654.31455082094","1734.20186202451","1540.29820920824","1596.41854116413","2021.2797944973","1710.64253066115","1950.13614582071"
"ENSG00000215695","72.8798018902835","140.295226924744","147.144400414201","188.455625838924","179.811146769977","161.74256804874","128.568084633741","109.485131032736"
"ENSG00000116786","4425.30444124971","3745.10314096331","4466.88358400253","4234.65388951919","3990.09497118139","4312.80027722511","4342.85324049087","4776.15333990331"
"ENSG00000162461","45.0139952851751","35.0738067311861","39.1748079024821","59.7087131370848","74.2077748574508","37.1706522844931","36.3131231408277","93.2249630575771"
"ENSG00000162458","422.274146246643","463.753666779016","171.986961523092","270.555106402416","282.560373495678","206.950118124475","211.990124281588","392.412053800499"
"ENSG00000233954","73.9515636827877","30.202444685188","42.996740380773","17.7260242125721","6.65967210259174","41.189101180114","37.2945589013906","26.0162687602541"
"ENSG00000065526","11995.1579817067","7761.05401168412","8005.03757578036","7642.71528154686","7319.93102247726","7575.78078046926","8406.97872498188","9103.52604369224"
"ENSG00000116809","1069.61826891916","843.719906366865","803.561303560669","764.084938426133","888.590534831526","860.952675886773","956.899866548837","1107.85944470749"
"ENSG00000183888","364.399009451417","320.535622626673","118.479906827019","148.338834199945","135.096205509718","232.065423722106","158.992593211191","275.338844379356"
"ENSG00000173641","168.266601423155","383.863329224647","310.532013861138","390.905481319352","372.941637745137","246.129994856779","379.815639337846","227.642351652223"
"ENSG00000186510","1.07176179250417","9.74272409199613","3.82193247829093","7.46358914213561","0","0","3.92574304225164","6.50406719006352"
"ENSG00000184908","17.1481886800667","30.202444685188","6.68838183700913","5.5976918566017","16.1734893920085","6.02767334343131","15.7029721690066","30.3523135536297"
"ENSG00000185519","222.926452840867","1016.1661227952","805.472269799814","1063.56145275432","1140.70669300107","457.098561876875","994.194425450227","1017.88651524494"
"ENSG00000142627","764.166158055473","994.732129792805","267.535273480365","620.410847440022","367.233347371487","930.270919336233","412.203019436422","695.935189336796"
"ENSG00000142632","69.664516512771","49.6878928691803","95.5483119572733","61.5746104226187","107.506135370409","51.2352234191662","63.7933244365891","87.8049070658575"
"ENSG00000132881","362.255485866409","279.616181440289","246.514644849765","378.777148963382","275.900701393086","267.226851558788","271.857705675926","220.054273263816"
"ENSG00000037637","1386.85975950039","1150.61571526474","1210.59711249865","1019.71286654428","1278.65704369761","1146.26254747585","1016.76744794317","1028.72662722838"
"ENSG00000055070","3041.65996712683","3453.79569061263","3440.69471358141","3170.1594881221","3382.16204638766","3810.4941652725","3436.00659773075","3488.34803627073"
"ENSG00000187144","5.35880896252085","5.84563445519768","0.955483119572733","0","3.80552691576671","3.01383667171566","7.85148608450328","3.25203359503176"
"ENSG00000157191","1766.26343404687","2135.60512096555","2318.00204808345","2204.5576428583","1826.65291956802","1879.62947092666","1802.89749215407","2083.46952321701"
"ENSG00000219481","5179.82474317265","3569.73410730738","8204.73354777106","4740.31205389888","5396.23716655719","6172.33750367367","4980.78648485677","4107.31843052511"
"ENSG00000058453","1601.21211800123","1126.25890503475","1414.11501696765","993.590304546802","1506.98865864362","1106.07805851965","1207.16598549238","1621.6807527225"
"ENSG00000117122","72.8798018902835","72.0961582807713","39.1748079024821","43.8485862100467","79.9160652311009","19.0876322541992","51.0346595492713","13.008134380127"
"ENSG00000159363","4776.84230919108","4363.76612080507","4230.87925346806","4667.54205976305","3557.21628451293","3760.26355407724","3195.55483639283","3818.97145176563"
"ENSG00000117118","737.372113242868","969.401047153615","946.883771496579","965.601845263794","779.181636003233","917.210960425465","860.719162013672","867.208958675136"
"ENSG00000117115","36649.9662564726","44940.2634191505","60736.2399787604","54006.5310324932","43898.6557368269","33620.3526852121","45061.6415104854","49180.5040576653"
"ENSG00000142623","54.6598514177126","18.5111757747926","33.4419091850457","27.9884592830085","41.8607960734338","24.1106933737253","34.3502516197018","5.4200559917196"
"ENSG00000142619","0","0","0","0","0","0","0","0"
"ENSG00000159339","17.1481886800667","2.92281722759884","0","10.2624350704365","7.61105383153341","6.02767334343131","36.3131231408277","11.9241231817831"
"ENSG00000179051","2570.084778425","2899.43468977805","3139.717530916","2619.7197888896","2803.72195519112","2671.26390336398","3260.32959658999","3001.62700821431"
